name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
M012_LNA_200103,18.7009,0.991121,16.2084,21.5977,19.692,17.7097,17225.4,12375.8,2187.75,71179.7,29601.2,4849.56,2166.15
M012_LNA_200104,38.0114,0.999255,34.9694,41.4725,39.0107,37.0121,16281.8,11924.6,1997.7,69523.7,28206.4,4357.23,1956.23
M012_LNA_200105,54.8799,1.02603,51.7364,59.5627,55.9059,53.8539,33417.8,26675.9,3828.27,147528,60093.7,6741.86,3768.71
M012_LNA_200106,41.9369,1.06934,38.8894,45.1844,43.0062,40.8675,25129.3,19880.4,2970.57,109508,45009.7,5248.92,2925.39
M012_LNA_200108,22.0356,1.02297,19.3531,24.8169,23.0586,21.0126,18659.1,14347.4,2238.15,77245.5,33006.5,4311.7,2213.33
M012_LNA_200109,16.4294,0.966446,12.7432,19.1078,17.3958,15.4629,18595.1,14213.9,2232.17,77509.1,32809,4381.23,2213.07
M012_LNA_200111,14.4808,1.11821,10.6781,17.4417,15.599,13.3626,18090.1,14021.8,2090.1,82102.7,32111.9,4068.27,2072.66
M012_LNA_200112,15.7869,0.921566,13.4371,18.1785,16.7085,14.8654,18153.1,14078.3,2086.81,83544.4,32231.4,4074.77,2068.63
M012_LNA_200203,17.8643,0.990949,14.5899,20.1853,18.8553,16.8734,18617.8,14057.4,2218.42,82761.1,32675.2,4560.42,2198.24
M012_LNA_200204,25.059,0.974727,21.3824,27.8641,26.0337,24.0842,17698.2,13623.9,2053.24,80618.6,31322.1,4074.36,2025.38
M012_LNA_200205,32.8995,0.934138,30.2611,35.6918,33.8336,31.9653,25401.4,20017.8,2884.44,107003,45419.2,5383.58,2848.75
M012_LNA_200207,21.0396,1.10633,17.9138,25.5748,22.1459,19.9332,17824.2,13694.4,2047.63,80297.9,31518.6,4129.76,2022.06
M012_LNA_200212,17.6253,0.957817,14.5124,20.347,18.5831,16.6674,17119.4,13276.1,1978.31,79398.7,30395.5,3843.3,1957.96
M012_LNA_200301,17.0911,1.03318,13.8593,19.7741,18.1242,16.0579,17171.2,13233.8,1998.64,79217.2,30405,3937.43,1978.87
M012_LNA_200304,19.4928,1.05516,16.2396,22.1873,20.548,18.4377,17255.7,13107.7,2043.05,78285.6,30363.4,4147.97,2020.86
M012_LNA_200305,57.8636,1.03867,54.769,60.8863,58.9023,56.825,35320.3,29115.7,3987.78,167296,64436,6204.62,3926.9
M012_LNA_200306,33.0209,1.03393,30.0023,35.854,34.0549,31.987,23923.2,18979,2726.57,107466,42902.2,4944.13,2690.72
M012_LNA_200307,23.0279,0.988592,20.4293,26.7477,24.0165,22.0393,18385.3,14273.8,2109.34,81949.8,32659.1,4111.42,2082.59
M012_LNA_200310,15.0196,1.0361,11.9627,17.8509,16.0557,13.9835,17895.2,13901.5,2069.88,80480,31796.7,3993.65,2052.03
M012_LNA_200312,17.3938,0.991339,14.6345,20.4064,18.3852,16.4025,17785.5,13870.3,2040.62,81377,31655.8,3915.26,2020.21
M012_LNA_200403,18.4897,1.0364,15.0658,21.153,19.5261,17.4533,18596.3,13949.4,2249.86,80971.9,32545.7,4646.9,2228.7
M012_LNA_200405,57.9596,0.942787,55.8451,60.8305,58.9024,57.0168,38567.8,31292.4,4273.3,164914,69860.2,7275.42,4212.47
M012_LNA_200406,65.052,1.01687,62.4089,67.6851,66.0688,64.0351,19698.7,15228.3,2206.78,86859.2,34927,4470.44,2139.09
M012_LNA_200408,20.9863,0.970858,17.7962,23.7209,21.9571,20.0154,18169,14179.6,2078.36,80885.3,32348.7,3989.45,2054.64
M012_LNA_200411,19.9395,0.998475,16.8903,22.5183,20.938,18.941,19238.3,15155.3,2252.7,84468.8,34393.6,4082.97,2230.19
M012_LNA_200505,35.9678,0.991877,32.8489,38.4159,36.9596,34.9759,34719,28402.7,3996.21,161400,63121.7,6316.27,3957.79
M012_LNA_200506,57.1371,0.996961,54.425,59.7429,58.134,56.1401,23911.3,18729.3,2723.55,103623,42640.6,5181.93,2663.8
M012_LNA_200508,27.054,1.02919,24.3748,29.6646,28.0831,26.0248,19183.1,14999.9,2326.62,85921.3,34183,4183.15,2296.95
M012_LNA_200512,21.0489,0.999677,18.3654,24.4735,22.0486,20.0492,18568,14503,2091.82,83300.8,33071,4065.01,2067.34
M012_LNA_200604,32.0865,0.984764,29.4704,34.9052,33.0713,31.1017,19258.1,14710.4,2295.3,82404.7,33968.6,4547.7,2260.39
M012_LNA_200605,74.9263,0.923085,72.4846,77.2036,75.8494,74.0032,35724.5,32143.2,3602.39,239036,67867.8,3581.3,3525.19
M012_LNA_200609,25.0314,1.01198,22.3939,27.2191,26.0434,24.0195,22060.5,16072.2,2724.93,89141.7,38132.7,5988.32,2697.71
M012_LNA_200610,30.0522,0.983749,27.4951,33.5861,31.036,29.0685,29161.5,20175.4,3569.72,99050.4,49336.9,8986.16,3536.14
M012_LNA_200704,23.9504,1.10961,20.6671,27.1388,25.06,22.8408,18347.6,14154.4,2123.09,82079.5,32502.1,4193.19,2095.95
M012_LNA_200705,75.0106,0.979705,72.2216,78.1851,75.9903,74.0309,54836.4,41061.5,7068.61,232815,95897.9,13774.9,6990.42
M012_LNA_200707,27.0461,0.977423,24.2456,29.6719,28.0236,26.0687,20511.9,15623.6,2396.94,88563.5,36135.5,4888.34,2367.27
M012_LNA_200711,22.0243,0.968519,19.2052,24.6527,22.9928,21.0558,22123.2,18646.4,2467.4,149682,40769.6,3476.87,2442.75
M012_LNA_200805,39.9321,1.01105,36.386,43.2544,40.9432,38.9211,33005.9,27190.4,3783.28,151156,60196.3,5815.53,3740.03
M012_LNA_200806,135.01,1.0525,131.011,137.319,136.063,133.958,26001.6,20034.9,3034.82,109546,46036.5,5966.63,2897.5
M012_LNA_200808,25.0536,1.01096,21.9645,27.8556,26.0646,24.0427,21100,16171.1,2356.09,93153.7,37271.1,4928.95,2328.24
M012_LNA_200812,17.9051,1.02268,15.1097,20.4728,18.9278,16.8824,21605.5,18621.4,2327,132377,40226.9,2984.1,2306.52
M012_LNA_200904,62.9354,1.03457,59.731,65.5237,63.97,61.9008,20115.9,15215,2307.87,89295.9,35330.9,4900.84,2242.35
M012_LNA_200907,30.9824,1.0275,28.3385,33.4546,32.0099,29.9549,22519.9,17544,2620.9,96339.8,40064,4975.94,2587.44
M012_LNA_200909,20.2711,0.909949,17.9569,23.1898,21.1811,19.3612,23259.2,24455.2,2411.48,329304,47714.3,-1196.01,2388.29
M012_LNA_200911,17.9739,1.03295,15.098,21.042,19.0069,16.941,23336.5,17079.2,2426.3,92630,40415.7,6257.27,2405.26
M012_LNA_201005,38.0659,1.01054,35.159,40.7001,39.0764,37.0554,29390.8,22725.2,3457.09,117036,52116,6665.64,3416.39
M012_LNA_201006,105.888,1.04043,102.508,108.411,106.929,104.848,34256.8,27151.8,3714.59,140721,61408.7,7105.02,3606.17
M012_LNA_201008,33.9787,1.054,30.3355,36.8551,35.0327,32.9247,22286.4,16862.1,2553.58,93603.5,39148.5,5424.34,2516.72
M012_LNA_201011,22.6087,1.02967,19.2392,26.199,23.6384,21.5791,21596.8,16091,2424.75,90275.1,37687.8,5505.85,2398.55
M012_LNA_201104,34.9481,0.999091,32.0361,38.1484,35.9472,33.9491,20928.7,15725.5,2863.14,86960.2,36654.2,5203.26,2825
M012_LNA_201106,192.052,0.959419,188.758,194.678,193.011,191.092,52909.6,44651.7,5352.85,226191,97561.3,8257.82,5158.17
M012_LNA_201108,31.9832,1.01366,28.9692,34.8461,32.9969,30.9695,23692.1,18167.9,2581.04,109466,41860,5524.28,2546.19
M012_LNA_201111,27.5251,1.03883,24.4576,30.692,28.5639,26.4863,22740.6,17255.9,3033.28,93635,39996.5,5484.63,3002.59
M012_LSO4_199506,4478.18,0.980523,4475.05,4481.34,4479.16,4477.2,28365.4,20613.9,5528.61,140837,48979.3,7751.49,1047.27
M012_LSO4_199605,2575.9,0.97656,2573.47,2578.67,2576.88,2574.93,20564.6,16444.4,3487.71,119178,37009,4120.2,909.036
M012_LSO4_199609,1044.06,0.983597,1040.88,1047.2,1045.05,1043.08,11004.7,8430.71,1231.71,50272.5,19435.4,2573.94,184.513
M012_LSO4_199705,1595,1.02337,1592.18,1598.41,1596.02,1593.97,28948.2,24886.7,3127.1,188559,53834.9,4061.47,1528.69
M012_LSO4_199706,2294.81,1.00032,2291.91,2298.01,2295.81,2293.81,32751.5,27446,6081.76,218547,60197.4,5305.53,3783.76
M012_LSO4_199712,981.07,1.00202,978.63,983.799,982.072,980.068,13029.5,10908.8,1081.89,71427.2,23938.3,2120.73,98.0902
M012_LSO4_199802,1016.09,1.05906,1012.91,1019.71,1017.15,1015.03,13331.1,11067.4,1078.33,71396,24398.5,2263.72,58.615
M012_LSO4_199805,1486.91,0.979281,1484.17,1490.38,1487.89,1485.93,22076,18632.7,2345.13,142639,40708.7,3443.25,854.743
M012_LSO4_199806,1466.94,1.06045,1463.04,1470.38,1468,1465.88,24987.9,21888,3595.39,168913,46875.9,3099.97,2125.02
M012_LSO4_199808,963.955,0.950721,961.054,966.593,964.906,963.004,13786.2,11580.2,1211.04,78987,25366.4,2205.91,244.447
M012_LSO4_199809,815.945,0.992486,812.817,818.868,816.937,814.952,13688.2,11464.4,1213.89,78144.8,25152.6,2223.81,395.022
M012_LSO4_199810,825.107,1.06019,822.171,828.174,826.167,824.047,13563.7,11473.6,1109.68,77669.3,25037.3,2090.1,281.504
M012_LSO4_199811,982.008,0.989391,979.426,984.752,982.997,981.019,13386.6,11341.5,1093.15,76556.3,24728.1,2045.09,108.399
M012_LSO4_199902,1052.9,1.00974,1050.2,1055.9,1053.91,1051.89,14870.5,12198.5,1115.43,78677.2,27068.9,2671.98,59.5258
M012_LSO4_199904,1007.85,0.950254,1005.51,1011.02,1008.8,1006.9,13260.9,11212.4,1063.72,74941.2,24473.3,2048.51,52.6963
M012_LSO4_199906,1438.98,0.94169,1436.33,1442.37,1439.92,1438.04,50188.8,44458,7453.54,357657,94646.8,5730.81,6011.17
M012_LSO4_199908,1435.05,1.00364,1432.43,1437.73,1436.05,1434.04,17292.1,14959.1,1812.08,101309,32251.3,2333,374.356
M012_LSO4_199910,903.031,0.984793,900.036,905.881,904.016,902.046,15932.3,14111.3,1346.09,95559.9,30043.6,1820.94,440.212
M012_LSO4_199911,887.983,1.00925,884.66,890.797,888.992,886.974,15731.2,14016.4,1268.26,94571.6,29747.6,1714.87,377.463
M012_LSO4_200004,1263,0.970127,1260.74,1266.07,1263.97,1262.03,16511.2,14480.9,1311.29,96302.8,30992.1,2030.34,45.2126
M012_LSO4_200005,2481.01,1.00492,2478.24,2484.05,2482.01,2480,37614.7,34516.9,4658.7,277843,72131.7,3097.78,2174.65
M012_LSO4_200006,1173.1,1.0175,1170.41,1175.68,1174.11,1172.08,17696.4,15906.5,1508.13,114058,33603,1789.86,332.449
M012_LSO4_200007,1119.96,0.938598,1117.48,1123.49,1120.9,1119.03,16889.1,15151.4,1404.84,106831,32040.5,1737.71,281.349
M012_LSO4_200008,1111.12,0.985418,1108.5,1114,1112.11,1110.14,16881.9,15243.4,1444.24,108906,32125.2,1638.48,330.239
M012_LSO4_200009,900.02,1.03908,896.301,903.093,901.059,898.981,17055,15384.7,1380.08,108424,32439.7,1670.29,476.991
M012_LSO4_200011,968.951,0.974663,966.018,971.627,969.925,967.976,16617.3,15234.6,1328.57,106090,31851.9,1382.69,356.942
M012_LSO4_200012,929.863,1.01036,926.648,932.48,930.873,928.853,16624.5,15263,1316.27,106007,31887.5,1361.55,383.788
M012_LSO4_200103,1221.95,0.958803,1219.01,1225.23,1222.91,1221,18387.7,16135.3,1343.07,108350,34523.1,2252.41,117.846
M012_LSO4_200105,2017.02,0.995446,2014.25,2019.62,2018.01,2016.02,37254.9,35279,3434.62,271389,72533.9,1975.91,1415
M012_LSO4_200106,1610.93,1.02226,1608.17,1613.67,1611.95,1609.91,29583.7,25742.8,4530.51,187769,55326.5,3840.88,2916.84
M012_LSO4_200108,1130.07,1.00108,1127.6,1132.75,1131.07,1129.07,19864.4,18546.3,1602.79,132439,38410.7,1318.04,470.033
M012_LSO4_200109,964.945,1.02171,961.845,968.256,965.966,963.923,19774.8,18394,1535.48,130273,38168.8,1380.75,567.225
M012_LSO4_200111,943.06,0.941717,940.579,945.836,944.002,942.118,19044.5,17935.7,1402.3,126802,36980.2,1108.73,456.467
M012_LSO4_200112,1062.1,0.974905,1059.57,1064.99,1063.07,1061.12,19079.5,17997,1405.15,126107,37076.4,1082.51,340.157
M012_LSO4_200203,1119.04,1.02968,1115.96,1121.86,1120.07,1118.01,19518.1,17946.7,1377.1,124180,37464.8,1571.4,255.237
M012_LSO4_200204,1270.94,0.95611,1268.06,1273.05,1271.9,1269.99,18554.4,17424.9,1334.28,121970,35979.2,1129.5,61.2299
M012_LSO4_200205,1447.95,0.997343,1445,1450.52,1448.95,1446.95,27732.6,25748,2923.94,199362,53480.7,1984.6,1473.42
M012_LSO4_200207,1334.01,1.07234,1330.43,1338.47,1335.08,1332.93,18827.7,17543.7,1373.66,122499,36371.3,1283.99,35.185
M012_LSO4_200212,1061.96,0.991581,1059.32,1064.7,1062.95,1060.97,17932.9,16974,1298.99,117147,34907,958.919,234.295
M012_LSO4_200301,1089,1.01909,1086.44,1092.45,1090.02,1087.98,17963.6,16869.8,1289.46,116693,34833.4,1093.85,197.007
M012_LSO4_200304,1173.87,0.953166,1171.33,1176.89,1174.83,1172.92,18048.5,16721,1272.44,114684,34769.5,1327.55,95.5471
M012_LSO4_200305,2045.98,0.903568,2042.87,2049.13,2046.88,2045.07,39247.5,38000.2,4586.58,316674,77247.7,1247.24,2537.44
M012_LSO4_200306,1404.98,0.956498,1401.91,1407.19,1405.94,1404.03,25682.5,24344.1,2359.73,190973,50026.6,1338.37,952.54
M012_LSO4_200307,1187.06,0.918074,1184.17,1189.69,1187.98,1186.15,19337.3,18313.7,1423.41,133222,37651.1,1023.59,233.724
M012_LSO4_200310,959.939,0.96161,956.846,962.717,960.901,958.978,18685.5,17753.4,1355.88,128608,36438.9,932.138,393.159
M012_LSO4_200312,1045.98,1.01803,1043.26,1048.71,1047,1044.96,18542.1,17774.2,1323.96,125771,36316.3,767.98,275.25
M012_LSO4_200403,1115,1.07044,1111.59,1118.92,1116.07,1113.93,19333.7,17776.4,1313.5,124820,37110,1557.33,194.581
M012_LSO4_200405,2164.02,0.980442,2161.44,2166.87,2165,2163.04,40379.5,39979.6,2673.01,312782,80359.1,399.87,506.139
M012_LSO4_200406,2312.98,1.02454,2309.91,2315.41,2314,2311.95,23066.7,19375.5,3834.08,142510,42442.2,3691.25,1518.66
M012_LSO4_200408,1109.94,0.916159,1107.12,1112.22,1110.86,1109.03,18953.6,18068.5,1319.72,131241,37022.1,885.091,207.508
M012_LSO4_200411,1107.99,0.967692,1104.85,1111.34,1108.96,1107.02,19888.8,19586.8,1366.08,156445,39475.5,301.994,254.733
M012_LSO4_200505,1587,0.978747,1584.54,1589.71,1587.98,1586.02,38756.3,36725.3,4464.75,284272,75481.6,2031.04,2875.04
M012_LSO4_200506,2081.86,1.01918,2077.37,2084.78,2082.88,2080.84,27721.8,23513.4,4297.22,167563,51235.2,4208.34,2212.43
M012_LSO4_200508,1290.98,1.00651,1288.09,1294,1291.99,1289.98,19976.6,18981.3,1426.5,135888,38957.9,995.379,132.501
M012_LSO4_200512,1221.02,0.963327,1216.11,1223.78,1221.99,1220.06,19158.4,18674.6,1309.16,139350,37833,483.818,85.3751
M012_LSO4_200605,2600.97,0.999601,2598.16,2603.47,2601.97,2599.97,38560.6,38925.1,4782.05,323490,77485.7,-364.482,2178.58
M012_LSO4_200609,1283.01,1.0497,1279.85,1285.61,1284.06,1281.96,22690.9,20460.6,1382.11,146250,43151.5,2230.33,96.4991
M012_LSO4_200610,1565.03,1.02279,1561.93,1567.56,1566.06,1564.01,30094.3,26424.9,1788.06,163827,56519.2,3669.37,220.5
M012_LSO4_200705,2619.97,0.955361,2616.53,2622.83,2620.93,2619.01,57809.4,52587.1,4546.71,309989,110396,5222.27,1923.87
M012_LSO4_200707,1306.96,1.07008,1302.72,1309.56,1308.03,1305.89,21164.7,19810.3,1620.78,145585,40975,1354.32,311.216
M012_LSO4_200711,1217.04,0.991692,1214.47,1219.67,1218.03,1216.05,23516,37691.7,1368.88,568061,61207.7,-14175.7,149.211
M012_LSO4_200805,1763.05,1.00355,1760.18,1766.39,1764.05,1762.04,34018.8,34999.5,2408.78,286537,69018.3,-980.624,642.39
M012_LSO4_200806,4289.94,0.992703,4287.27,4292.73,4290.93,4288.95,30324.9,25204.9,5125.61,187213,55529.8,5120.02,832.879
M012_LSO4_200808,1266.96,0.997746,1263.96,1269.31,1267.96,1265.96,21723.1,20627.2,1642.53,153189,42350.3,1095.92,373.217
M012_LSO4_200812,1084.04,1.06246,1081.21,1086.59,1085.1,1082.98,22102.4,22929,1344.36,166180,45031.3,-826.584,257.774
M012_LSO4_200907,1545,0.970137,1542.04,1547.49,1545.97,1544.03,23208.9,22085.5,1634.08,155809,45294.4,1123.34,86.5954
M012_LSO4_200909,1197.93,0.958651,1194.86,1201.01,1198.88,1196.97,23561.5,23399.9,1498.98,154089,46961.5,161.631,297.97
M012_LSO4_200911,1118.98,1.0094,1116.41,1121.76,1119.98,1117.97,24361.5,22121.9,1428.98,166370,46483.4,2239.57,307.22
M012_LSO4_201005,1876.07,0.954378,1873.38,1878.8,1877.03,1875.12,31256.3,29038,3095.37,225856,60294.3,2218.33,1216.57
M012_LSO4_201008,1725,1.03338,1721.87,1728.05,1726.03,1723.97,22937.4,21499.2,1729.27,160794,44436.6,1438.18,1.21863
M012_LSO4_201011,1371.99,0.956941,1369.29,1375.28,1372.95,1371.04,22133.8,20552.6,1451.58,145995,42686.4,1581.15,76.3051
M012_LSO4_201106,6025.92,0.994316,6022.69,6028.87,6026.92,6024.93,56719,57141.2,7069.26,495379,113860,-422.229,1040.39
M075_LCA_199609,18835.1,0.901216,18832.4,18837.7,18836,18834.1,183613,101390,42848.9,762053,285003,82222.9,24011.2
M075_LCA_200007,31964.1,1,31961.6,31966.9,31965.1,31963.1,187589,104032,39878.8,807216,291621,83557.1,7911.91
M075_LCA_200207,2690.03,0.982418,2687.27,2692.46,2691.01,2689.04,180428,98076.6,41507.4,757638,278504,82351.1,38814.9
M075_LCA_200303,70530.1,0.987795,70527.1,70533.3,70531.1,70529.1,282579,137017,86232.2,1.0094e+06,419595,145562,15698.8
M075_LCA_200307,25039.9,1.02559,25036.1,25042.8,25041,25038.9,188474,100307,46503,788873,288781,88166.8,21460.2
M075_LCA_200408,23562.1,1.07708,23559.3,23565,23563.2,23561,176050,99095.6,35136.5,751772,275145,76954,11571.5
M075_LCA_200607,54080,0.929405,54077,54082.5,54080.9,54079.1,197102,102529,54732.3,793697,299631,94573.4,649.765
M075_LCA_200707,65008.9,0.987725,65006.3,65011.7,65009.9,65007.9,306194,168850,70962.7,1.31103e+06,475044,137343,5951.02
M075_LCA_200810,70566.1,1.03481,70562.5,70568.9,70567.1,70565,333256,173455,73553.8,1.0181e+06,506711,159800,2984.9
M075_LCA_201007,63927.9,0.954773,63925.3,63931,63928.9,63927,328171,171024,76714.8,1.17148e+06,499194,157147,12783.8
M075_LCL_199201,15394,0.990315,15391.3,15396.7,15395,15393,198841,108068,27201.9,751271,306909,90773.1,11805.2
M075_LCL_199203,17719,0.986133,17715.3,17721.7,17720,17718,249049,132353,31388.4,1.04201e+06,381401,116696,13666.7
M075_LCL_199205,25442,0.953722,25438.4,25444.8,25443,25441.1,243972,134040,31068.2,859566,378011,109932,5623.45
M075_LCL_199208,18595,0.997908,18592.5,18597.3,18596,18594,186534,102386,23655.4,732889,288920,84148.4,5058.15
M075_LCL_199211,17761,0.994399,17758.2,17764.1,17762,17760,180839,99239.3,23783.5,721457,280079,81600,6019.42
M075_LCL_199303,21954.9,0.977061,21952.2,21958,21955.8,21953.9,314006,168804,33280.7,1.31314e+06,482810,145201,11322.8
M075_LCL_199305,27246,0.978631,27243.1,27248.6,27247,27245,539962,320673,60582.7,2.02799e+06,860635,219289,33334.1
M075_LCL_199309,29787,1.09381,29783.9,29789.9,29788.1,29785.9,270121,154663,35676.1,1.13022e+06,424784,115458,5886.25
M075_LCL_199411,21533.9,0.952195,21531.3,21536.7,21534.8,21532.9,234313,126511,29566.5,854103,360825,107802,8029.83
M075_LCL_199501,18012,0.908537,18009.4,18015.7,18012.9,18011.1,242664,134430,29587.7,938781,377093,108234,11572
M075_LCL_199502,21511,0.992274,21507.6,21513.7,21512,21510,280615,152355,35427,1.10946e+06,432969,128260,13913.2
M075_LCL_199504,20097,0.974261,20094.8,20099.8,20098,20096.1,303394,170973,38458.3,1.15928e+06,474367,132422,18358.4
M075_LCL_199505,21069,0.995366,21065.1,21071.6,21069.9,21068,329234,183916,39133.1,1.16374e+06,513150,145317,18061.5
M075_LCL_199506,31903,1.01576,31900,31906.3,31904,31902,654554,362122,83229.3,2.26035e+06,1.01668e+06,292432,51323.1
M075_LCL_199508,21123,0.957378,21119.6,21125.6,21124,21122.1,326945,187373,37469.6,1.3251e+06,514319,139572,16344.1
M075_LCL_199509,17571,1.03781,17568,17573.9,17572,17570,307275,173709,36067.7,1.20507e+06,480985,133566,18493.8
M075_LCL_199510,20392,1.02177,20388.8,20395,20393,20391,287337,159860,34069.5,1.05511e+06,447198,127477,13674.5
M075_LCL_199512,16600,0.995241,16597.6,16603.1,16601,16599,277048,153426,32949.6,998402,430475,123622,16346.5
M075_LCL_199601,15551.1,0.998818,15548.4,15553.8,15552.1,15550.1,280890,157066,33600.8,1.03864e+06,437956,123824,18047
M075_LCL_199604,11160.1,1.03485,11157.7,11163.1,11161.1,11159,266889,147281,31910.5,940488,414170,119608,20747.4
M075_LCL_199609,6097.94,0.974622,6095.14,6100.52,6098.91,6096.96,284361,160482,32784.6,1.07971e+06,444843,123879,26684
M075_LCL_199610,23604,0.967283,23600.9,23606.5,23605,23603.1,341197,203921,37759.2,1.43368e+06,545119,137276,14152.7
M075_LCL_199702,17668,0.956584,17665.8,17670.7,17668.9,17667,303390,164627,36417.3,1.11019e+06,468017,138762,18746.6
M075_LCL_199712,20359,1.0352,20356.2,20361.7,20360,20357.9,307782,171247,37126,1.13131e+06,479029,136535,16764.3
M075_LCL_199802,15209.9,0.950924,15207,15212.4,15210.8,15208.9,317337,175808,38108.7,1.10541e+06,493145,141529,22896.2
M075_LCL_199805,27762,1.01966,27759,27764.7,27763.1,27761,314462,174542,37621.6,1.11741e+06,489003,139920,9856.91
M075_LCL_199808,13126.9,0.973323,13124.2,13129.8,13127.9,13126,331496,194773,35848.5,1.30069e+06,526269,136723,22718.6
M075_LCL_199903,12649,1.00645,12646.5,12652.6,12650,12648,303617,168091,36914.5,1.07608e+06,471708,135527,24261.9
M075_LCL_199906,30167,1.00019,30163.3,30170.6,30168,30166,516773,295227,61968.4,2.12098e+06,812000,221546,31797.8
M075_LCL_199907,30348,1.01083,30345.2,30351,30349,30347,390707,228748,43986.4,1.60989e+06,619455,161959,13635.4
M075_LCL_199908,30310.9,1.00737,30308,30313.3,30311.9,30309.9,342298,191628,40783.9,1.22546e+06,533926,150670,10470.6
M075_LCL_199912,18923,0.959292,18920.4,18925.4,18924,18922,297872,164330,35232.2,1.04683e+06,462202,133542,16306.7
M075_LCL_200001,15848,0.982509,15845.4,15851.2,15849,15847.1,294506,161978,35409.8,1.02932e+06,456485,132528,19558.6
M075_LCL_200004,18480.1,0.946118,18477.5,18483.1,18481,18479.1,340493,184872,41422.7,1.17179e+06,525364,155621,22939.6
M075_LCL_200007,8691.95,0.936161,8689.24,8694.71,8692.88,8691.01,302283,174977,35109.3,1.26879e+06,477260,127306,26414.6
M075_LCL_200011,18894.1,1.02552,18890.8,18896.7,18895.1,18893.1,291839,161524,35254.3,996191,453363,130315,16357.6
M075_LCL_200103,17101,1.05915,17098.3,17104.9,17102.1,17100,374994,196326,46786.8,1.31503e+06,571320,178669,29681.9
M075_LCL_200104,19395,0.997831,19392.1,19398,19396,19394,377955,209665,47191.1,1.42593e+06,587620,168289,27793.1
M075_LCL_200108,15776,0.98891,15773.4,15778.7,15777,15775,318555,175266,37821.8,1.13381e+06,493821,143289,22043.1
M075_LCL_200111,14369,0.982762,14366.5,14371.9,14370,14368,293676,160535,35037.3,996239,454211,133142,20665.5
M075_LCL_200203,10287,1.09805,10284.1,10290.2,10288.1,10285.9,287442,158094,34244,1.0042e+06,445536,129347,23953.9
M075_LCL_200205,10825.1,1.01467,10821.9,10827.9,10826.1,10824,298697,165590,34869.7,1.07874e+06,464287,133107,24041.8
M075_LCL_200207,869.969,1.01424,867.579,872.786,870.983,868.955,282435,155968,33492.4,1.00197e+06,438403,126467,32619.6
M075_LCL_200301,13406,0.99917,13403.1,13408.7,13407,13405,287006,161904,34105.5,1.05376e+06,448910,125102,20696.8
M075_LCL_200303,15044.1,0.919198,15041.3,15046.2,15045,15043.2,397187,208919,48457.7,1.29083e+06,606106,188267,33411.5
M075_LCL_200305,21289,1.02967,21286.6,21292.2,21290.1,21288,339104,193836,38138.2,1.33969e+06,532941,145268,16846
M075_LCL_200307,7049.09,0.969936,7046.23,7052.04,7050.06,7048.12,287167,159419,33233.6,1.03443e+06,446587,127748,26181.6
M075_LCL_200312,15353,1.02448,15349.5,15355.6,15354,15351.9,280109,154611,33459,1.00479e+06,434721,125498,18103.4
M075_LCL_200403,19415,1.04947,19412,19417.4,19416.1,19414,357106,194183,44181.8,1.27378e+06,551289,162923,24764.4
M075_LCL_200407,19571,1.06402,19567.1,19573.8,19572,19569.9,290703,160891,34443.7,1.02808e+06,451595,129812,14869.9
M075_LCL_200408,7082.94,0.937353,7080.47,7085.68,7083.88,7082,284962,157652,33846.6,999851,442614,127310,26760.9
M075_LCL_200501,19560.9,0.909147,19558.3,19563.3,19561.8,19560,326422,182063,39528.1,1.14047e+06,508485,144359,19964.8
M075_LCL_200503,20616.1,1.03814,20613.3,20618.8,20617.2,20615.1,407208,206823,52343.5,1.27352e+06,614030,200385,31724.7
M075_LCL_200508,14183,0.994693,14180.5,14186.2,14184,14182.1,309554,171296,37416.8,1.12093e+06,480850,138258,23230.6
M075_LCL_200603,11799,0.998955,11796.5,11802.3,11800,11798,294504,162721,35522.9,1.02263e+06,457224,131783,23720.6
M075_LCL_200607,12883,0.968398,12880.8,12885.5,12884,12882,291896,162614,34486.4,1.05211e+06,454510,129282,21600.9
M075_LCL_200609,20621,0.958656,20618.3,20623.9,20622,20620,423688,241056,52015.3,1.54385e+06,664743,182632,31391.4
M075_LCL_200611,21895.9,0.96781,21893.5,21898.7,21896.9,21895,504632,265449,64684.2,1.57784e+06,770081,239184,42785.4
M075_LCL_200704,22009,0.977617,22005.8,22012.1,22010,22008,612591,325129,80260.7,1.7951e+06,937720,287462,58248.7
M075_LCL_200707,14353,0.973303,14350.1,14355.4,14354,14352,490247,277797,57762,1.93847e+06,768043,212450,43406.6
M075_LCL_200810,17592,0.974536,17589.1,17594.5,17592.9,17591,499531,270703,61655.7,1.41558e+06,770234,228828,44061.1
M075_LCL_200812,18159,1.03022,18155.2,18162.3,18160,18157.9,452007,245389,57139.8,1.33606e+06,697396,206618,38977.5
M075_LCL_200902,15816,0.946994,15813.1,15818.7,15817,15815.1,445244,251591,58483.6,1.68525e+06,696835,193654,42664.9
M075_LCL_200904,18631,0.954392,18628.4,18633.9,18632,18630,456490,246175,58171.3,1.3711e+06,702665,210316,39537.5
M075_LCL_200906,22633.1,1.04448,22630.5,22636.4,22634.1,22632,557657,314297,71869,1.94582e+06,871954,243360,49232.5
